,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms
27,0.769,0.646,-6.653,0.199,0.0566,0.0,0.406,0.433,90.079,5dL5jv5GSCRoDhTtnY8maL,278693
28,0.422,0.289,-16.793,0.0422,0.981,0.877,0.0706,0.516,107.438,11adQEQZ0iMekdOxbUTcmX,307133
29,0.572,0.778,-5.208,0.233,0.00638,0.0,0.0563,0.54,168.073,0Oa9mHOnH14GZ4toWwkf4c,225520
30,0.595,0.726,-6.337,0.282,0.106,0.0,0.131,0.322,106.174,1zQnEunz8U8uOuOaSCxoJW,308812
31,0.811,0.467,-7.277,0.304,0.253,0.00281,0.114,0.147,138.02,3v7Of6tUoqr6K6uvKIsJZ7,89130
32,0.804,0.413,-15.954,0.0397,0.356,6.34e-06,0.146,0.72,109.977,3J5NN2yxIvqzG5WbpCID1D,234533
33,0.371,0.165,-14.972,0.0309,0.957,0.00612,0.112,0.186,96.986,7eTCOQlo6rLjSbCeu0Dm9C,215477
34,0.586,0.815,-6.481,0.036,0.035,0.0564,0.0925,0.618,144.407,03yokxy2Blk8eogtmtvfa8,227000
35,0.243,0.21,-15.848,0.0395,0.857,0.0,0.358,0.149,94.998,7ehev4SnmCKwN2Qy5LFX5J,166693
36,0.439,0.601,-9.983,0.0318,0.00673,7.42e-06,0.137,0.754,142.887,2w7RtPiXJiOSVOTbW5ncIo,145840
37,0.49,0.974,-3.534,0.174,0.00011,0.000987,0.253,0.274,166.079,4phlqfMeDruW6YtBHE2QuQ,203427
38,0.172,0.919,-27.288,0.0732,0.836,0.975,0.919,0.0193,76.297,6VH9ySsMuBJhwm7vkBZ7hF,179347
39,0.766,0.633,-5.432,0.134,0.545,1.44e-05,0.13,0.615,90.088,6Zpa7h8uE0qeHlF0qQq0BE,208048
40,0.641,0.65,-6.795,0.0529,0.00169,2.97e-05,0.214,0.516,133.934,5wvLVrLJerIw06W4KauyZq,252389
41,0.633,0.184,-13.316,0.0467,0.607,1.05e-06,0.115,0.221,106.876,5Pg7P6GJ6oRlBCCwJYbzio,191960
42,0.713,0.689,-5.99,0.255,0.16,0.0,0.136,0.63,156.934,1oc92BMKYkNxK17C2GtyRM,171319
43,0.585,0.928,-4.939,0.0607,0.0043,0.0,0.275,0.547,104.007,1wXOOkKWKyo5WAoKjmASsd,196052
44,0.83,0.398,-14.846,0.408,0.0425,0.0,0.635,0.597,110.01,74xPZW1tbiYpL4A42tRUQJ,121443
45,0.75,0.361,-13.584,0.957,0.554,0.0,0.313,0.486,81.145,0t3uXMNUxqxCgE3iULGgYr,203964
46,0.953,0.344,-16.675,0.33,0.0434,0.00543,0.203,0.608,119.045,5OPw4oPYtoE9n5W4js5jw1,146638
47,0.654,0.798,-4.084,0.045,0.188,0.0,0.15,0.576,92.209,1AizuXjEAgOmgwfx5t8JMa,211760
48,0.752,0.544,-10.373,0.0314,0.343,0.0811,0.109,0.723,115.803,0hgEsoAu23ap8V5GFX9Y3i,219267
49,0.674,0.862,-6.431,0.0344,0.00123,0.0643,0.298,0.806,123.004,30oRPNefnSnXEBL2aOifIS,212684
50,0.362,0.68,-9.642,0.0395,0.000265,0.779,0.259,0.672,188.731,3ZvL1n5QU0h9x9zQVO600f,184033
51,0.238,0.958,-6.062,0.102,0.000368,0.365,0.69,0.545,149.13,1wGHZKA8h2rtJ9meNZw7M4,210053
52,0.181,0.282,-18.845,0.0402,0.993,0.947,0.164,0.843,181.692,1XolSpGCF9t7MuZt2AOYte,66907
53,0.601,0.542,-11.356,0.0358,0.884,0.000155,0.166,0.584,130.001,20qsKLOlocPVb18UDd5Csl,352000
54,0.564,0.107,-18.713,0.0293,0.824,0.148,0.157,0.224,111.773,3XxiBb6Snt9B0FGYk3tIWy,243387
55,0.734,0.918,-7.811,0.0688,0.0602,0.0,0.0414,0.82,143.823,2i1QSzAOX3zKIQJKVHbBLm,180067
56,0.563,0.707,-15.064,0.0516,0.0262,0.0786,0.179,0.336,149.791,6Qh9FlJ7kBgJfrBStQpGQD,262240
57,0.678,0.59,-10.638,0.0315,0.0512,0.94,0.0931,0.201,119.99,22Sa5Ekv9lSlkycwEhRq7V,150000
58,0.532,0.048,-18.203,0.0401,0.948,3.34e-06,0.125,0.242,68.301,1zdV024oMgDEJyb6LfWiiC,194000
59,0.535,0.335,-20.301,0.0458,0.991,0.951,0.16,0.863,99.036,3iGUItjBIHwxgrZmj0yjy8,134075
60,0.362,0.918,-6.261,0.0721,0.00186,2.44e-06,0.297,0.58,103.461,7gmUoLtuvFloYgFwT94Lrz,194293
61,0.633,0.414,-11.133,0.0288,0.791,0.0699,0.103,0.292,120.536,64z0EqhVCYOCbEbY7GqECc,354000
62,0.376,0.426,-11.311,0.0593,0.612,0.00504,0.085,0.359,139.229,0FmuZFCMGqGE5TpICps0NM,113096
63,0.791,0.41,-9.732,0.127,0.888,0.901,0.106,0.116,116.98,43twmeJLZBfJUc3kzQqMgg,365816
64,0.703,0.868,-4.661,0.0291,0.15,0.132,0.104,0.733,121.03,1NDxZ7cFAo481dtYWdrUnR,193613
65,0.404,0.254,-9.988,0.0312,0.898,0.000116,0.0866,0.171,112.214,7KgyMa3m40GQaszuUKfxRK,222333
66,0.475,0.803,-8.33,0.0913,0.541,0.667,0.348,0.544,102.236,5yAPZdmy66PrXozM2CVBif,260320
67,0.574,0.459,-16.931,0.0661,0.855,0.949,0.525,0.907,180.151,2EuQ3v8QsNQCSaZljah7PD,223309
68,0.51,0.843,-5.628,0.0275,0.00104,1.21e-05,0.0882,0.479,156.06,53S6LBUl9MUX5uWcToKSHw,274615
69,0.609,0.471,-12.01,0.0517,0.0892,0.000478,0.606,0.19,117.002,2qZGBVIT6R0lBL1E9DkfqM,191730
70,0.415,0.574,-9.318,0.0825,0.685,0.0101,0.508,0.909,179.293,7092fLld7T47cJ3GLV4mGZ,270106
71,0.705,0.566,-12.566,0.129,0.145,1.21e-05,0.223,0.748,167.933,2sgl5rdTqFt8JgUiTdkiBB,232500
72,0.206,0.206,-14.292,0.0358,0.974,2.68e-05,0.116,0.0431,85.943,5jTAPa24zR2XqcqPUTa1ra,240827
73,0.56,0.382,-12.027,0.0689,0.856,0.0,0.0747,0.397,139.474,5gUGQD3xxwbtlm8HJvHdp7,249495
74,0.364,0.262,-9.832,0.0375,0.716,0.0,0.246,0.492,126.832,1zOt80TtY5OcKGnV4enQBr,157627
75,0.501,0.749,-7.549,0.0289,0.000669,0.000451,0.107,0.17,114.002,3oNsBuyCtretMMN3tAExWP,300000
76,0.878,0.338,-13.093,0.27,0.773,0.0,0.128,0.482,120.019,4sTTQorPuvFNffH18tdtm1,168090
77,0.77,0.722,-6.175,0.217,0.681,0.000346,0.869,0.966,88.2,2QdkX1XfDqOeN5lGRIVo03,147366
78,0.594,0.695,-8.872,0.0259,0.19,3.58e-06,0.119,0.172,104.977,4yRlTvPVfEyhXfp6GZurq9,196240
79,0.545,0.496,-8.395,0.0353,0.714,1.54e-06,0.26,0.811,149.022,0UBs8RUXSh4iugUwRufdnO,156253
80,0.566,0.434,-10.296,0.0292,0.00793,0.917,0.119,0.229,160.032,4JyeRLWyxi7ywUz8VM74Qx,112562
81,0.405,0.853,-7.468,0.0613,0.000832,3.13e-05,0.139,0.212,175.016,5Q2Q73BRuLW92yL3EeXiJG,297300
82,0.413,0.915,-4.741,0.125,0.188,0.0,0.526,0.465,164.008,18dWBsEdWdGA1MRPN95H1X,274427
83,0.263,0.802,-10.527,0.0554,8.11e-05,0.0923,0.298,0.361,102.63,0uhvH6micWZHN7n2aB4VqL,135733
84,0.231,0.704,-7.096,0.0394,0.697,0.75,0.158,0.437,138.441,0CNGoBGPtjugjuEAZh9jPl,120840
85,0.49,0.019,-28.26,0.0428,0.932,0.000218,0.25,0.453,139.857,2AOswry6B9No2OnrItonWG,117397
86,0.392,0.722,-5.033,0.0449,0.0831,0.0674,0.174,0.0637,101.497,40f9IDTMDpFf3CnTcPhY5F,314667
87,0.276,0.978,-2.882,0.073,6.72e-06,0.102,0.359,0.434,106.967,0TT5rG6JOdzv5FkujZ4O9B,305659
88,0.447,0.74,-11.217,0.0416,0.0907,9.42e-06,0.177,0.447,111.999,17A7mvuAT52MdTk5fwe3LH,265167
89,0.387,0.436,-6.657,0.0353,0.706,0.0,0.0595,0.671,173.739,2wJUgOINjCBhZXMT9GyyyU,205854
90,0.712,0.419,-11.837,0.0498,0.0163,0.888,0.0701,0.923,113.106,77fJCFtIZYaIKGsYG3CcRf,365747
91,0.138,0.0391,-24.523,0.0396,0.892,0.716,0.107,0.0523,69.741,4V3O5g0CURiuhE4yJJsIgA,77616
92,0.526,0.441,-11.885,0.0433,0.247,0.00352,0.0781,0.414,88.113,4JTLgG1ZHr7gCyUaKTLYzS,294227
93,0.196,0.135,-22.537,0.0603,0.973,0.824,0.119,0.146,80.594,3o8PSl7FoUhMYDvFQp5opt,125200
94,0.641,0.559,-11.132,0.0355,0.404,0.00402,0.0937,0.523,144.982,0Oqc0kKFsQ6MhFOLBNZIGX,202193
95,0.694,0.263,-13.145,0.0322,0.715,0.0117,0.106,0.522,89.563,1CgaREnlrG5QLupknBhcep,269301
96,0.643,0.848,-5.721,0.138,0.124,0.203,0.656,0.614,142.195,6Jf9Myq8Ydqnt9QjPUInks,196773
97,0.642,0.213,-9.649,0.177,0.993,0.0,0.143,0.535,86.78,5fHiRGSpoGPWJ7hG6uHlL7,194090
98,0.273,0.225,-23.2,0.0487,1.66e-05,0.949,0.592,0.0776,99.735,0HMhROFKqcBKNgND504dkn,160394
99,0.433,0.412,-8.077,0.0424,0.164,0.000437,0.206,0.718,182.022,2M77ssXg1yzzzlgQTCiG1w,259120
100,0.61,0.807,-4.997,0.0305,0.0769,2.64e-06,0.376,0.689,112.031,6lsumzVFKP9SnfKcuGwqVp,214720
101,0.125,0.0984,-21.143,0.0477,0.993,0.00771,0.0599,0.0256,79.295,4QVnvHZHKFOglkAuMlCWAZ,207573
102,0.571,0.878,-7.399,0.486,0.179,0.0,0.373,0.808,82.21,3sD1NL6pSTPq6ldLE6jkCc,163453
103,0.699,0.638,-5.838,0.0257,0.182,0.0,0.0669,0.645,120.835,4yJ0UodyCeX13Q1JxLuk4L,239187
104,0.631,0.122,-18.415,0.954,0.438,3.45e-05,0.154,0.243,84.106,5CJ0tCHj4XOeN4LG6gdrPA,234373
105,0.302,0.0352,-23.317,0.0387,0.887,0.532,0.19,0.268,142.199,29tqJDvsUQD0Elzh0gfeRY,55827
106,0.349,0.448,-6.633,0.0307,0.308,0.000483,0.115,0.177,76.041,0dqzkiGeQJsKODOEDrxAsI,240240
107,0.616,0.98,-7.505,0.13,0.00394,0.762,0.39,0.596,165.009,3Ge22AwGyEVNtEL8jMn7ZP,312200
108,0.0654,0.0306,-24.665,0.0345,0.85,0.895,0.121,0.0349,74.629,0KIZ5Ser293PTUtY1x6Gha,194625
109,0.57,0.224,-15.327,0.0498,0.979,0.917,0.117,0.596,119.027,1cr6Kv31hPzvae2z7cwADa,190825
110,0.544,0.648,-8.079,0.29,0.0068,0.000919,0.503,0.956,142.026,5FR54UnizyI8pE5E9Zb0Dt,324800
111,0.449,0.286,-11.393,0.0418,0.803,0.776,0.287,0.65,168.044,4wOrMsgnoZMANI0X5tqupJ,145667
112,0.167,0.197,-17.232,0.039,0.942,0.336,0.15,0.0694,79.987,2bSsY4nhJbDFYshwZVlggx,254853
113,0.443,0.557,-6.714,0.0266,0.275,1.32e-05,0.124,0.243,144.015,11jWJHIPj97VsZlCk72KDF,336680
114,0.862,0.571,-6.224,0.0924,0.0349,0.0,0.121,0.257,123.075,2cxQalNob00d1cD8hxVS3r,210363
115,0.367,0.0314,-26.084,0.0546,0.994,0.917,0.0755,0.049,67.632,1C6b5PWiksr3RbiJLdOR4c,144960
116,0.726,0.939,-3.45,0.0553,0.102,0.0103,0.586,0.138,127.934,6vSDjiTPramX72oNM1yOxC,218630
117,0.82,0.731,-6.02,0.159,0.0133,1.94e-05,0.131,0.793,127.076,5RzFJd6W40SDTyZkX6xx45,237120
118,0.686,0.706,-17.678,0.0548,0.0221,0.862,0.108,0.109,120.025,03VbfUcx8OOT5HLYzCJQzE,161727
119,0.622,0.217,-15.719,0.16,0.996,0.798,0.127,0.78,74.856,2Ihctv8Y8zNmFiPx6KYDIY,196160
120,0.43,0.782,-6.994,0.0381,0.00579,2.9e-06,0.0778,0.199,102.75,4QC8jcFhi2OxxQzCK3JXXQ,273067
121,0.601,0.972,-1.767,0.0563,0.0701,0.0,0.165,0.941,133.74,4ebKRYnUm7pSy5xEnHhjs3,93133
122,0.577,0.301,-17.639,0.0418,0.841,0.159,0.164,0.929,140.936,0A6kql2bAq3qK5pw1MUH5H,141333
123,0.639,0.259,-11.552,0.098,0.501,0.891,0.115,0.288,77.981,6fkEXnxYYmw9n9VUkN4Eh3,135497
124,0.487,0.455,-8.851,0.0254,0.538,0.0,0.087,0.521,101.991,2dHYIh5L1eYqk1mRiaC8pF,281360
125,0.551,0.721,-5.128,0.0267,0.0396,0.0,0.119,0.376,112.028,0TMghLRnXMyKQ9Ccy3r1gf,208400
126,0.457,0.21,-20.206,0.0364,0.867,0.00864,0.244,0.783,92.683,6xpAB2D74V6RN6by0C6ieZ,175027
127,0.154,0.145,-19.186,0.0387,0.931,0.929,0.208,0.0396,80.646,5IXf9tX70fon4WLqSigpxn,186133
128,0.5,0.355,-10.379,0.0274,0.531,1.44e-05,0.127,0.211,130.802,5vGxttgHXGt0eALSSXXnof,217306
129,0.509,0.713,-5.173,0.299,0.259,0.0,0.0896,0.574,90.201,3YggHQrb4aJpsBjkbJBTHZ,192157
130,0.81,0.547,-8.701,0.0394,0.722,6.07e-06,0.0462,0.968,101.009,01I4dOVul3Cgnk9jktBvBw,140147
131,0.151,0.00854,-36.987,0.0454,0.969,0.891,0.111,0.0383,136.713,4IjDb1WwFCQcI2BV7niMEm,65000
132,0.479,0.935,-2.402,0.0533,0.00779,0.0,0.0491,0.283,146.235,1gFMq9pPkE7nCj1rfxjtCN,123720
133,0.702,0.575,-10.159,0.169,0.0284,0.0,0.1,0.405,76.48,2oo6IfyF0RztXcy46NKGZG,184226
134,0.237,0.438,-11.942,0.0305,0.171,0.915,0.147,0.0766,159.956,5QuFd58oKfeqPe7c6QSgL9,278562
135,0.378,0.00363,-34.793,0.0655,0.921,0.85,0.0726,0.202,94.777,5FIhjiLcduUFKYFWdxivYW,253032
136,0.634,0.215,-17.161,0.0448,0.745,0.976,0.121,0.141,119.985,3KDaMeKoZFnlota39SjYCM,120000
137,0.555,0.878,-5.058,0.0344,0.0447,0.269,0.972,0.553,89.12,6oBImJ4VvXVZvvqNDqvrjg,231977
138,0.745,0.549,-6.238,0.0568,0.825,0.0,0.0664,0.876,100.367,5m2M2j7YgjImGhLnwJBb3O,191800
139,0.716,0.238,-12.995,0.0508,0.824,5.9e-06,0.19,0.43,90.456,4dzCUa5VYZN8BrxubFAACh,186880
140,0.737,0.316,-8.844,0.05,0.89,0.0,0.346,0.853,121.21,16dIEMqoXx1r0HYJE1S7hn,188333
141,0.118,0.144,-17.826,0.0396,0.93,0.818,0.103,0.0386,74.492,3nmnrPMEa0kK976WCgfuHy,161000
142,0.629,0.201,-18.867,0.101,0.972,0.208,0.105,0.28,160.068,0g34BT0ZXCBhrrnDs6z6J9,165000
143,0.338,0.0203,-29.139,0.0408,0.995,0.91,0.101,0.281,165.399,3kLpNQhKQsD5bgjOdi7nWH,137760
144,0.759,0.699,-5.745,0.0307,0.202,0.000131,0.443,0.907,92.96,3MjUtNVVq3C8Fn0MP3zhXa,211067
145,0.336,0.264,-9.978,0.0387,0.707,0.000148,0.109,0.054,85.283,0H57fkQllbxGC2qHgIgHBt,180573
146,0.427,0.441,-7.956,0.0292,0.691,0.0231,0.521,0.361,80.662,7tPChxTDQUqAGcYN8QduMH,579107
147,0.715,0.348,-15.563,0.916,0.715,0.0,0.24,0.732,123.75,6F78QxQCBHCRijywZkxOwJ,110907
148,0.569,0.639,-8.938,0.793,0.676,0.0,0.936,0.49,79.648,21E3nu2GFrNaXQ506aGMpc,204917
149,0.707,0.815,-6.2,0.147,0.00499,0.828,0.0874,0.148,133.024,7K3OyIuvYF1qcwr4xqILeu,206626
150,0.798,0.74,-4.865,0.0458,0.0419,1.84e-06,0.157,0.834,128.054,1cSXzDZt8vzuUp2XREQEJN,219720
151,0.478,0.853,-5.865,0.0376,0.00391,0.0,0.0645,0.352,147.235,748pbjnFM9TVwQhDT3LC4N,280853
152,0.642,0.619,-10.427,0.0418,0.189,0.16,0.349,0.431,159.922,4MhaF08X17tmOmUcmRq5lN,191800
153,0.419,0.874,-5.6,0.0346,0.00144,5.05e-05,0.145,0.62,79.506,3ptJBraFGtaeprD4BHmTfV,197680
154,0.81,0.737,-5.659,0.0341,0.0867,0.0,0.0982,0.736,132.99,6vJ4egoPoiPKUyohVOfVHC,169680
155,0.786,0.907,-5.672,0.0451,0.0936,0.00133,0.268,0.896,93.698,0o8eQLFcietIkRBK0GflGZ,239947
156,0.484,0.911,-4.645,0.0494,0.022,8.03e-06,0.193,0.947,184.882,4hYinIaRxdaoEFSQni6K6I,236200
157,0.541,0.785,-8.38,0.0307,0.0731,4.44e-06,0.0745,0.895,177.044,4P9dqMYFWpGF9ozj59s4ML,220840
158,0.687,0.693,-4.856,0.0569,0.0124,5.44e-05,0.108,0.442,128.03,5mWceciQV51RPCBQCLAm3U,205653
159,0.687,0.847,-7.273,0.0326,0.0207,1.89e-06,0.126,0.764,152.892,030RDC2ayPOUM32F9IH7eE,243800
160,0.63,0.764,-4.374,0.0241,0.0539,6.8e-05,0.108,0.226,107.996,3hT1h7FiFFxoLqiTMJM7Ew,226307
161,0.593,0.858,-4.68,0.03,0.048,2.3e-05,0.0965,0.386,111.988,3ijQ8r5MEovCZ1LqQhUjsI,223453
162,0.523,0.581,-6.127,0.0251,0.0162,0.000276,0.0717,0.242,99.962,7dblY1Epg03mXh2bJ9F44Z,192573
163,0.693,0.78,-5.542,0.0989,0.182,0.0,0.101,0.762,96.036,6nE5RgNaFN5E5bpXeH2z9M,185053
164,0.621,0.923,-3.124,0.0321,0.00645,7.28e-05,0.108,0.716,127.973,4LiJE6pqgsTX3FtukW6bNh,256213
165,0.804,0.816,-5.218,0.0796,0.0288,0.0,0.0999,0.625,99.991,0W0ooKnuOJHSqp8zZRje7I,214360
166,0.679,0.776,-7.368,0.0425,0.0822,0.00379,0.288,0.0985,103.972,23t7gG7rKSddYrU3zaMv0S,294893
167,0.596,0.753,-9.655,0.123,0.406,0.0,0.406,0.609,89.911,0TMPECnOfA2NZ03dVAdHik,207680
168,0.617,0.728,-7.932,0.0292,0.0328,0.0482,0.36,0.808,139.066,4xGuK7FsXuZwHCCuNnPzbD,238760
169,0.629,0.568,-4.231,0.0335,0.162,4.88e-06,0.162,0.393,95.077,58zHoX9U5VlSXLUUmWTfe2,197987
170,0.549,0.809,-7.668,0.0307,0.0245,0.0,0.13,0.81,112.02,21aT5lIYHjyBIFrXNbNY5U,261933
171,0.749,0.886,-4.887,0.122,0.0442,6.02e-05,0.118,0.479,99.523,0llxnKwB2eKrVEUxBWuHgR,354133
172,0.728,0.652,-9.177,0.0245,0.244,1.59e-06,0.125,0.718,98.706,0DUtmZD5TK6JwChuMql5ac,228293
173,0.747,0.706,-4.653,0.0413,0.0844,0.00355,0.174,0.567,94.019,16MJqq0vEuW6GRX6faetTm,185013
174,0.794,0.832,-4.862,0.0407,0.237,1.14e-05,0.203,0.871,107.657,2lnzGkdtDj5mtlcOW2yRtG,196160
175,0.489,0.78,-4.359,0.0559,0.0138,6.25e-06,0.0632,0.862,199.984,6vugYRjEYHJ3nsGP5kScpf,213160
176,0.624,0.842,-5.285,0.0376,0.264,2.11e-05,0.181,0.257,111.037,1z3ugFmUKoCzGsI6jdY4Ci,342680
177,0.891,0.7,-6.289,0.0935,0.0316,0.0,0.0901,0.747,127.942,15hHGF66ZlM6UAzMSpf5Q1,214853
178,0.69,0.618,-9.36,0.0904,0.0175,3.26e-06,0.0891,0.733,174.038,4stm6lf1vQBSl7Eq4Npzr0,240893
179,0.461,0.291,-9.749,0.031,0.868,0.0102,0.0785,0.23,139.543,1OkNX7XwRwzfWE7Oqp8Rri,233720
180,0.578,0.581,-6.867,0.0318,0.0658,0.0042,0.0674,0.408,83.293,3qzcM6SmbzBnGXSJe6hYdy,195507
181,0.658,0.817,-8.921,0.0315,0.0936,0.000151,0.333,0.81,118.959,0zaP22tOgK5voZkTivyPe6,236827
182,0.624,0.835,-5.821,0.0323,0.0272,0.0,0.121,0.601,126.559,1SqipU2h7pOMZd4ynckn6k,257839
183,0.793,0.688,-4.216,0.0328,0.079,0.0604,0.145,0.221,120.058,1Y11Qo4PbUIuzXEWQX9DBF,242773
184,0.419,0.676,-4.988,0.0414,0.00478,0.0,0.119,0.425,182.155,7JxmTKWt4zsXh4pgiOpdgA,187840
185,0.599,0.732,-6.843,0.026,0.0145,0.000467,0.143,0.295,97.997,2Ms33RTRCT6gArrpcrPxmo,263867
186,0.82,0.937,-4.81,0.0551,0.135,0.000128,0.35,0.906,130.993,3Ev29Sj0ca0TD11oE8N0Bc,239400
187,0.783,0.649,-4.127,0.0322,0.0209,0.00482,0.067,0.665,103.997,1QhSB9L9M5eZQhW4RNOhXK,206093
188,0.649,0.831,-4.677,0.0458,0.0107,8.14e-06,0.0979,0.961,91.988,5YVAa5A1w987AIeCn6I0UI,215733
189,0.278,0.252,-9.488,0.0407,0.927,0.000237,0.122,0.167,71.034,7py0pONdy9D0DxNnT3elik,256333
190,0.671,0.373,-18.064,0.0323,0.257,8.01e-05,0.0481,0.732,92.718,2374M0fQpWi3dLnB54qaLX,295893
191,0.766,0.873,-6.381,0.143,0.00627,0.0,0.0764,0.743,126.988,2Cd9iWfcOpGDHLz6tVA3G4,202627
192,0.72,0.672,-6.852,0.0551,0.009,0.0,0.232,0.705,124.986,3GpbwCm3YxiWDvy29Uo3vP,204640
193,0.689,0.685,-5.153,0.0478,0.0921,0.0,0.119,0.398,160.067,79EAVfOpzgfHx3IE2BVFQv,294200
194,0.835,0.687,-3.18,0.184,0.101,0.0,0.132,0.828,94.059,0uqPG793dkDDN7sCUJJIVC,272533
195,0.607,0.934,-4.217,0.0314,0.0327,0.0,0.0909,0.568,122.01,7ElF5zxOwYP4qVSWVvse3W,201547
196,0.446,0.764,-5.042,0.033,0.00135,0.0,0.099,0.543,172.094,0gmbgwZ8iqyMPmXefof8Yf,223840
197,0.689,0.702,-5.642,0.0261,0.216,0.0,0.159,0.484,99.031,6e40mgJiCid5HRAGrbpGA6,213600
198,0.477,0.883,-4.074,0.0348,0.000477,0.0,0.32,0.503,87.136,1rHtngf9FuO1y0aEyPcNVF,258734
199,0.679,0.903,-4.914,0.0463,0.333,0.0,0.372,0.872,108.114,3v0uXfyMEZ1lGvBOv1Y4ar,213600
200,0.737,0.647,-7.076,0.0368,0.389,0.0,0.201,0.71,101.098,62R1MRux3R0v2cngA2xdJn,204387
201,0.663,0.475,-8.834,0.0417,0.643,0.0,0.122,0.644,143.175,4jH2NgiLe1z17ev6z6i7Fz,191027
202,0.522,0.803,-5.825,0.0327,0.00117,0.00167,0.31,0.0783,135.205,1Le4SDanBrX8OtmnnyTNrh,352173
203,0.491,0.831,-5.321,0.0349,0.000285,7.88e-05,0.0761,0.828,193.968,1A5NvsXUXc4MrXfOEojQ6p,181667
204,0.573,0.902,-7.638,0.054,0.018,0.00125,0.0928,0.876,84.412,2WfaOiMkCvy7F5fcp2zZ8L,225280
205,0.963,0.835,-3.394,0.137,0.08,0.000217,0.0774,0.852,108.976,2PblW8OleBJvl2DPRsWGha,222800
206,0.838,0.813,-4.358,0.225,0.02,0.0,0.0914,0.779,140.013,3dKPA3BeuIF5yvv2xUVh0z,205293
207,0.683,0.772,-7.907,0.0311,0.0222,0.0149,0.203,0.737,123.871,2IHaGyfxNoFPLJnaEg4GTs,270373
208,0.787,0.79,-6.649,0.21,0.0166,0.0,0.18,0.948,173.032,7kTvXtMERxvwCGcWv68ssH,226547
